"","Date","n"
"777",2020-05-27 02:51:00,343
"778",2020-05-27 02:52:00,368
"779",2020-05-27 02:53:00,355
"780",2020-05-27 02:54:00,293
"781",2020-05-27 02:55:00,339
"782",2020-05-27 02:56:00,339
"783",2020-05-27 02:57:00,330
"784",2020-05-27 02:58:00,321
"785",2020-05-27 02:59:00,330
"786",2020-05-27 03:00:00,317
"787",2020-05-27 03:01:00,310
"788",2020-05-27 03:02:00,331
"789",2020-05-27 03:03:00,303
"790",2020-05-27 03:04:00,327
"791",2020-05-27 03:05:00,322
"792",2020-05-27 03:06:00,322
"793",2020-05-27 03:07:00,313
"794",2020-05-27 03:08:00,327
"795",2020-05-27 03:09:00,332
"796",2020-05-27 03:10:00,336
"797",2020-05-27 03:11:00,334
"798",2020-05-27 03:12:00,318
"799",2020-05-27 03:13:00,306
"800",2020-05-27 03:14:00,324
"801",2020-05-27 03:15:00,283
"802",2020-05-27 03:16:00,312
"803",2020-05-27 03:17:00,321
"804",2020-05-27 03:18:00,306
"805",2020-05-27 03:19:00,336
"806",2020-05-27 03:20:00,335
"807",2020-05-27 03:21:00,343
"808",2020-05-27 03:22:00,326
"809",2020-05-27 03:23:00,331
"810",2020-05-27 03:24:00,347
"811",2020-05-27 03:25:00,332
"812",2020-05-27 03:26:00,327
"813",2020-05-27 03:27:00,319
"814",2020-05-27 03:28:00,322
"815",2020-05-27 03:29:00,305
"816",2020-05-27 03:30:00,362
"817",2020-05-27 03:31:00,332
"818",2020-05-27 03:32:00,365
"819",2020-05-27 03:33:00,330
"820",2020-05-27 03:34:00,318
"821",2020-05-27 03:35:00,354
"822",2020-05-27 03:36:00,302
"823",2020-05-27 03:37:00,340
"824",2020-05-27 03:38:00,334
"825",2020-05-27 03:39:00,324
"826",2020-05-27 03:40:00,326
"827",2020-05-27 03:41:00,322
"828",2020-05-27 03:42:00,314
"829",2020-05-27 03:43:00,370
"830",2020-05-27 03:44:00,352
"831",2020-05-27 03:45:00,361
"832",2020-05-27 03:46:00,337
"833",2020-05-27 03:47:00,324
"834",2020-05-27 03:48:00,327
"835",2020-05-27 03:49:00,337
"836",2020-05-27 03:50:00,347
"837",2020-05-27 03:51:00,323
"838",2020-05-27 03:52:00,363
"839",2020-05-27 03:53:00,338
"840",2020-05-27 03:54:00,353
"841",2020-05-27 03:55:00,370
"842",2020-05-27 03:56:00,340
"843",2020-05-27 03:57:00,361
"844",2020-05-27 03:58:00,408
"845",2020-05-27 03:59:00,363
"846",2020-05-27 04:00:00,416
"847",2020-05-27 04:01:00,357
"848",2020-05-27 04:02:00,362
"849",2020-05-27 04:03:00,372
"850",2020-05-27 04:04:00,373
"851",2020-05-27 04:05:00,358
"852",2020-05-27 04:06:00,354
"853",2020-05-27 04:07:00,333
"854",2020-05-27 04:08:00,322
"855",2020-05-27 04:09:00,356
"856",2020-05-27 04:10:00,359
"857",2020-05-27 04:11:00,341
"858",2020-05-27 04:12:00,359
"859",2020-05-27 04:13:00,326
"860",2020-05-27 04:14:00,103
"861",2020-05-27 04:19:00,242
"862",2020-05-27 04:20:00,388
"863",2020-05-27 04:21:00,369
"864",2020-05-27 04:22:00,372
"865",2020-05-27 04:23:00,387
"866",2020-05-27 04:24:00,381
"867",2020-05-27 04:25:00,339
"868",2020-05-27 04:26:00,352
"869",2020-05-27 04:27:00,365
"870",2020-05-27 04:28:00,359
"871",2020-05-27 04:29:00,365
"872",2020-05-27 04:30:00,358
"873",2020-05-27 04:31:00,369
"874",2020-05-27 04:32:00,342
"875",2020-05-27 04:33:00,378
"876",2020-05-27 04:34:00,335
"877",2020-05-27 04:35:00,361
"878",2020-05-27 04:36:00,340
"879",2020-05-27 04:37:00,390
"880",2020-05-27 04:38:00,342
"881",2020-05-27 04:39:00,337
"882",2020-05-27 04:40:00,344
"883",2020-05-27 04:41:00,375
"884",2020-05-27 04:42:00,337
"885",2020-05-27 04:43:00,353
"886",2020-05-27 04:44:00,343
"887",2020-05-27 04:45:00,361
"888",2020-05-27 04:46:00,349
"889",2020-05-27 04:47:00,347
"890",2020-05-27 04:48:00,334
"891",2020-05-27 04:49:00,344
"892",2020-05-27 04:50:00,356
"893",2020-05-27 04:51:00,332
"894",2020-05-27 04:52:00,326
"895",2020-05-27 04:53:00,326
"896",2020-05-27 04:54:00,371
"897",2020-05-27 04:55:00,352
"898",2020-05-27 04:56:00,339
"899",2020-05-27 04:57:00,338
"900",2020-05-27 04:58:00,323
"901",2020-05-27 04:59:00,338
"902",2020-05-27 05:00:00,369
"903",2020-05-27 05:01:00,328
"904",2020-05-27 05:02:00,329
"905",2020-05-27 05:03:00,328
"906",2020-05-27 05:04:00,375
"907",2020-05-27 05:05:00,311
"908",2020-05-27 05:06:00,329
"909",2020-05-27 05:07:00,347
"910",2020-05-27 05:08:00,378
"911",2020-05-27 05:09:00,330
"912",2020-05-27 05:10:00,369
"913",2020-05-27 05:11:00,332
"914",2020-05-27 05:12:00,351
"915",2020-05-27 05:13:00,370
"916",2020-05-27 05:14:00,350
"917",2020-05-27 05:15:00,384
"918",2020-05-27 05:16:00,376
"919",2020-05-27 05:17:00,333
"920",2020-05-27 05:18:00,367
"921",2020-05-27 05:19:00,347
"922",2020-05-27 05:20:00,344
"923",2020-05-27 05:21:00,338
"924",2020-05-27 05:22:00,342
"925",2020-05-27 05:23:00,376
"926",2020-05-27 05:24:00,363
"927",2020-05-27 05:25:00,384
"928",2020-05-27 05:26:00,373
"929",2020-05-27 05:27:00,374
"930",2020-05-27 05:28:00,396
"931",2020-05-27 05:29:00,370
"932",2020-05-27 05:30:00,399
"933",2020-05-27 05:31:00,359
"934",2020-05-27 05:32:00,367
"935",2020-05-27 05:33:00,405
"936",2020-05-27 05:34:00,346
"937",2020-05-27 05:35:00,361
"938",2020-05-27 05:36:00,372
"939",2020-05-27 05:37:00,371
"940",2020-05-27 05:38:00,379
"941",2020-05-27 05:39:00,356
"942",2020-05-27 05:40:00,365
"943",2020-05-27 05:41:00,416
"944",2020-05-27 05:42:00,351
"945",2020-05-27 05:43:00,379
"946",2020-05-27 05:44:00,374
"947",2020-05-27 05:45:00,410
"948",2020-05-27 05:46:00,364
"949",2020-05-27 05:47:00,360
"950",2020-05-27 05:48:00,350
"951",2020-05-27 05:49:00,388
"952",2020-05-27 05:50:00,380
"953",2020-05-27 05:51:00,337
"954",2020-05-27 05:52:00,350
"955",2020-05-27 05:53:00,356
"956",2020-05-27 05:54:00,380
"957",2020-05-27 05:55:00,385
"958",2020-05-27 05:56:00,335
"959",2020-05-27 05:57:00,392
"960",2020-05-27 05:58:00,378
"961",2020-05-27 05:59:00,337
"962",2020-05-27 06:00:00,356
"963",2020-05-27 06:01:00,378
"964",2020-05-27 06:02:00,377
"965",2020-05-27 06:03:00,324
"966",2020-05-27 06:04:00,336
"967",2020-05-27 06:05:00,342
"968",2020-05-27 06:06:00,362
"969",2020-05-27 06:07:00,375
"970",2020-05-27 06:08:00,366
"971",2020-05-27 06:09:00,391
"972",2020-05-27 06:10:00,368
"973",2020-05-27 06:11:00,344
"974",2020-05-27 06:12:00,364
"975",2020-05-27 06:13:00,395
"976",2020-05-27 06:14:00,378
"977",2020-05-27 06:15:00,354
"978",2020-05-27 06:16:00,368
"979",2020-05-27 06:17:00,389
"980",2020-05-27 06:18:00,378
"981",2020-05-27 06:19:00,367
"982",2020-05-27 06:20:00,334
"983",2020-05-27 06:21:00,395
"984",2020-05-27 06:22:00,389
"985",2020-05-27 06:23:00,361
"986",2020-05-27 06:24:00,368
"987",2020-05-27 06:25:00,363
"988",2020-05-27 06:26:00,375
"989",2020-05-27 06:27:00,357
"990",2020-05-27 06:28:00,407
"991",2020-05-27 06:29:00,381
"992",2020-05-27 06:30:00,419
"993",2020-05-27 06:31:00,388
"994",2020-05-27 06:32:00,383
"995",2020-05-27 06:33:00,376
"996",2020-05-27 06:34:00,363
"997",2020-05-27 06:35:00,380
"998",2020-05-27 06:36:00,376
"999",2020-05-27 06:37:00,411
"1000",2020-05-27 06:38:00,412
"1001",2020-05-27 06:39:00,371
"1002",2020-05-27 06:40:00,385
"1003",2020-05-27 06:41:00,403
"1004",2020-05-27 06:42:00,400
"1005",2020-05-27 06:43:00,332
"1006",2020-05-27 06:44:00,378
"1007",2020-05-27 06:45:00,430
"1008",2020-05-27 06:46:00,385
"1009",2020-05-27 06:47:00,377
"1010",2020-05-27 06:48:00,391
"1011",2020-05-27 06:49:00,407
"1012",2020-05-27 06:50:00,383
"1013",2020-05-27 06:51:00,421
"1014",2020-05-27 06:52:00,384
"1015",2020-05-27 06:53:00,394
"1016",2020-05-27 06:54:00,390
"1017",2020-05-27 06:55:00,422
"1018",2020-05-27 06:56:00,398
"1019",2020-05-27 06:57:00,383
"1020",2020-05-27 06:58:00,387
"1021",2020-05-27 06:59:00,385
"1022",2020-05-27 07:00:00,421
"1023",2020-05-27 07:01:00,472
"1024",2020-05-27 07:02:00,439
"1025",2020-05-27 07:03:00,443
"1026",2020-05-27 07:04:00,438
"1027",2020-05-27 07:05:00,435
"1028",2020-05-27 07:06:00,468
"1029",2020-05-27 07:07:00,410
"1030",2020-05-27 07:08:00,456
"1031",2020-05-27 07:09:00,429
"1032",2020-05-27 07:10:00,412
"1033",2020-05-27 07:11:00,429
"1034",2020-05-27 07:12:00,382
"1035",2020-05-27 07:13:00,416
"1036",2020-05-27 07:14:00,402
"1037",2020-05-27 07:15:00,420
"1038",2020-05-27 07:16:00,416
"1039",2020-05-27 07:17:00,398
"1040",2020-05-27 07:18:00,423
"1041",2020-05-27 07:19:00,405
"1042",2020-05-27 07:20:00,420
"1043",2020-05-27 07:21:00,398
"1044",2020-05-27 07:22:00,430
"1045",2020-05-27 07:23:00,401
"1046",2020-05-27 07:24:00,442
"1047",2020-05-27 07:25:00,430
"1048",2020-05-27 07:26:00,376
"1049",2020-05-27 07:27:00,417
"1050",2020-05-27 07:28:00,356
"1051",2020-05-27 07:29:00,400
"1052",2020-05-27 07:30:00,443
"1053",2020-05-27 07:31:00,387
"1054",2020-05-27 07:32:00,409
"1055",2020-05-27 07:33:00,430
"1056",2020-05-27 07:34:00,391
"1057",2020-05-27 07:35:00,398
"1058",2020-05-27 07:36:00,378
"1059",2020-05-27 07:37:00,400
"1060",2020-05-27 07:38:00,398
"1061",2020-05-27 07:39:00,402
"1062",2020-05-27 07:40:00,377
"1063",2020-05-27 07:41:00,378
"1064",2020-05-27 07:42:00,408
"1065",2020-05-27 07:43:00,410
"1066",2020-05-27 07:44:00,373
"1067",2020-05-27 07:45:00,374
"1068",2020-05-27 07:46:00,386
"1069",2020-05-27 07:47:00,376
"1070",2020-05-27 07:48:00,433
"1071",2020-05-27 07:49:00,387
"1072",2020-05-27 07:50:00,377
"1073",2020-05-27 07:51:00,374
"1074",2020-05-27 07:52:00,421
"1075",2020-05-27 07:53:00,359
"1076",2020-05-27 07:54:00,409
"1077",2020-05-27 07:55:00,397
"1078",2020-05-27 07:56:00,385
"1079",2020-05-27 07:57:00,403
"1080",2020-05-27 07:58:00,409
"1081",2020-05-27 07:59:00,383
"1082",2020-05-27 08:00:00,447
"1083",2020-05-27 08:01:00,362
"1084",2020-05-27 08:02:00,376
"1085",2020-05-27 08:03:00,319
"1086",2020-05-27 08:04:00,387
"1087",2020-05-27 08:05:00,334
"1088",2020-05-27 08:06:00,326
"1089",2020-05-27 08:07:00,352
"1090",2020-05-27 08:08:00,353
"1091",2020-05-27 08:09:00,369
"1092",2020-05-27 08:10:00,385
"1093",2020-05-27 08:11:00,364
"1094",2020-05-27 08:12:00,343
"1095",2020-05-27 08:13:00,355
"1096",2020-05-27 08:14:00,371
"1097",2020-05-27 08:15:00,357
"1098",2020-05-27 08:16:00,369
"1099",2020-05-27 08:17:00,373
"1100",2020-05-27 08:18:00,410
"1101",2020-05-27 08:19:00,395
"1102",2020-05-27 08:20:00,425
"1103",2020-05-27 08:21:00,410
"1104",2020-05-27 08:22:00,428
"1105",2020-05-27 08:23:00,390
"1106",2020-05-27 08:24:00,384
"1107",2020-05-27 08:25:00,436
"1108",2020-05-27 08:26:00,465
"1109",2020-05-27 08:27:00,416
"1110",2020-05-27 08:28:00,386
"1111",2020-05-27 08:29:00,410
"1112",2020-05-27 08:30:00,401
"1113",2020-05-27 08:31:00,420
"1114",2020-05-27 08:32:00,407
"1115",2020-05-27 08:33:00,413
"1116",2020-05-27 08:34:00,407
"1117",2020-05-27 08:35:00,416
"1118",2020-05-27 08:36:00,432
"1119",2020-05-27 08:37:00,391
"1120",2020-05-27 08:38:00,383
"1121",2020-05-27 08:39:00,403
"1122",2020-05-27 08:40:00,394
"1123",2020-05-27 08:41:00,414
"1124",2020-05-27 08:42:00,408
"1125",2020-05-27 08:43:00,423
"1126",2020-05-27 08:44:00,398
"1127",2020-05-27 08:45:00,419
"1128",2020-05-27 08:46:00,435
"1129",2020-05-27 08:47:00,395
"1130",2020-05-27 08:48:00,420
"1131",2020-05-27 08:49:00,408
"1132",2020-05-27 08:50:00,396
"1133",2020-05-27 08:51:00,394
"1134",2020-05-27 08:52:00,431
"1135",2020-05-27 08:53:00,435
"1136",2020-05-27 08:54:00,423
"1137",2020-05-27 08:55:00,383
"1138",2020-05-27 08:56:00,422
"1139",2020-05-27 08:57:00,415
"1140",2020-05-27 08:58:00,406
"1141",2020-05-27 08:59:00,413
"1142",2020-05-27 09:00:00,448
"1143",2020-05-27 09:01:00,402
"1144",2020-05-27 09:02:00,454
"1145",2020-05-27 09:03:00,418
"1146",2020-05-27 09:04:00,426
"1147",2020-05-27 09:05:00,441
"1148",2020-05-27 09:06:00,419
"1149",2020-05-27 09:07:00,403
"1150",2020-05-27 09:08:00,429
"1151",2020-05-27 09:09:00,403
"1152",2020-05-27 09:10:00,422
"1153",2020-05-27 09:11:00,393
"1154",2020-05-27 09:12:00,381
"1155",2020-05-27 09:13:00,427
"1156",2020-05-27 09:14:00,422
"1157",2020-05-27 09:15:00,403
"1158",2020-05-27 09:16:00,410
"1159",2020-05-27 09:17:00,407
"1160",2020-05-27 09:18:00,430
"1161",2020-05-27 09:19:00,412
"1162",2020-05-27 09:20:00,425
"1163",2020-05-27 09:21:00,402
"1164",2020-05-27 09:22:00,412
"1165",2020-05-27 09:23:00,401
"1166",2020-05-27 09:24:00,405
"1167",2020-05-27 09:25:00,418
"1168",2020-05-27 09:26:00,428
"1169",2020-05-27 09:27:00,391
"1170",2020-05-27 09:28:00,389
"1171",2020-05-27 09:29:00,419
"1172",2020-05-27 09:30:00,425
"1173",2020-05-27 09:31:00,436
"1174",2020-05-27 09:32:00,386
"1175",2020-05-27 09:33:00,398
"1176",2020-05-27 09:34:00,377
"1177",2020-05-27 09:35:00,414
"1178",2020-05-27 09:36:00,392
"1179",2020-05-27 09:37:00,404
"1180",2020-05-27 09:38:00,383
"1181",2020-05-27 09:39:00,379
"1182",2020-05-27 09:40:00,377
"1183",2020-05-27 09:41:00,410
"1184",2020-05-27 09:42:00,389
"1185",2020-05-27 09:43:00,409
"1186",2020-05-27 09:44:00,395
"1187",2020-05-27 09:45:00,369
"1188",2020-05-27 09:46:00,377
"1189",2020-05-27 09:47:00,370
"1190",2020-05-27 09:48:00,390
"1191",2020-05-27 09:49:00,381
"1192",2020-05-27 09:50:00,379
"1193",2020-05-27 09:51:00,411
"1194",2020-05-27 09:52:00,389
"1195",2020-05-27 09:53:00,391
"1196",2020-05-27 09:54:00,385
"1197",2020-05-27 09:55:00,418
"1198",2020-05-27 09:56:00,384
"1199",2020-05-27 09:57:00,391
"1200",2020-05-27 09:58:00,384
"1201",2020-05-27 09:59:00,379
"1202",2020-05-27 10:00:00,448
"1203",2020-05-27 10:01:00,415
"1204",2020-05-27 10:02:00,393
"1205",2020-05-27 10:03:00,414
"1206",2020-05-27 10:04:00,381
"1207",2020-05-27 10:05:00,373
"1208",2020-05-27 10:06:00,407
"1209",2020-05-27 10:07:00,370
"1210",2020-05-27 10:08:00,368
"1211",2020-05-27 10:09:00,386
"1212",2020-05-27 10:10:00,386
"1213",2020-05-27 10:11:00,365
"1214",2020-05-27 10:12:00,389
"1215",2020-05-27 10:13:00,400
"1216",2020-05-27 10:14:00,383
"1217",2020-05-27 10:15:00,394
"1218",2020-05-27 10:16:00,390
"1219",2020-05-27 10:17:00,374
"1220",2020-05-27 10:18:00,403
"1221",2020-05-27 10:19:00,368
"1222",2020-05-27 10:20:00,401
"1223",2020-05-27 10:21:00,389
"1224",2020-05-27 10:22:00,392
"1225",2020-05-27 10:23:00,381
"1226",2020-05-27 10:24:00,374
"1227",2020-05-27 10:25:00,378
"1228",2020-05-27 10:26:00,387
"1229",2020-05-27 10:27:00,344
"1230",2020-05-27 10:28:00,402
"1231",2020-05-27 10:29:00,402
"1232",2020-05-27 10:30:00,425
"1233",2020-05-27 10:31:00,392
"1234",2020-05-27 10:32:00,412
"1235",2020-05-27 10:33:00,367
"1236",2020-05-27 10:34:00,358
"1237",2020-05-27 10:35:00,382
"1238",2020-05-27 10:36:00,376
"1239",2020-05-27 10:37:00,388
"1240",2020-05-27 10:38:00,405
"1241",2020-05-27 10:39:00,391
"1242",2020-05-27 10:40:00,368
"1243",2020-05-27 10:41:00,388
"1244",2020-05-27 10:42:00,374
"1245",2020-05-27 10:43:00,368
"1246",2020-05-27 10:44:00,386
"1247",2020-05-27 10:45:00,407
"1248",2020-05-27 10:46:00,381
"1249",2020-05-27 10:47:00,392
"1250",2020-05-27 10:48:00,355
"1251",2020-05-27 10:49:00,371
"1252",2020-05-27 10:50:00,362
"1253",2020-05-27 10:51:00,389
"1254",2020-05-27 10:52:00,390
"1255",2020-05-27 10:53:00,391
"1256",2020-05-27 10:54:00,360
"1257",2020-05-27 10:55:00,364
"1258",2020-05-27 10:56:00,398
"1259",2020-05-27 10:57:00,403
"1260",2020-05-27 10:58:00,390
"1261",2020-05-27 10:59:00,380
"1262",2020-05-27 11:00:00,402
"1263",2020-05-27 11:01:00,375
"1264",2020-05-27 11:02:00,382
"1265",2020-05-27 11:03:00,410
"1266",2020-05-27 11:04:00,386
"1267",2020-05-27 11:05:00,398
"1268",2020-05-27 11:06:00,384
"1269",2020-05-27 11:07:00,367
"1270",2020-05-27 11:08:00,402
"1271",2020-05-27 11:09:00,368
"1272",2020-05-27 11:10:00,364
"1273",2020-05-27 11:11:00,379
"1274",2020-05-27 11:12:00,356
"1275",2020-05-27 11:13:00,390
"1276",2020-05-27 11:14:00,364
"1277",2020-05-27 11:15:00,390
"1278",2020-05-27 11:16:00,333
"1279",2020-05-27 11:17:00,392
"1280",2020-05-27 11:18:00,359
"1281",2020-05-27 11:19:00,356
"1282",2020-05-27 11:20:00,358
"1283",2020-05-27 11:21:00,351
"1284",2020-05-27 11:22:00,390
"1285",2020-05-27 11:23:00,359
"1286",2020-05-27 11:24:00,351
"1287",2020-05-27 11:25:00,376
"1288",2020-05-27 11:26:00,370
"1289",2020-05-27 11:27:00,343
"1290",2020-05-27 11:28:00,350
"1291",2020-05-27 11:29:00,365
"1292",2020-05-27 11:30:00,405
"1293",2020-05-27 11:31:00,376
"1294",2020-05-27 11:32:00,401
"1295",2020-05-27 11:33:00,411
"1296",2020-05-27 11:34:00,398
"1297",2020-05-27 11:35:00,427
"1298",2020-05-27 11:36:00,404
"1299",2020-05-27 11:37:00,361
"1300",2020-05-27 11:38:00,362
"1301",2020-05-27 11:39:00,402
"1302",2020-05-27 11:40:00,373
"1303",2020-05-27 11:41:00,407
"1304",2020-05-27 11:42:00,376
"1305",2020-05-27 11:43:00,352
"1306",2020-05-27 11:44:00,363
"1307",2020-05-27 11:45:00,359
"1308",2020-05-27 11:46:00,383
"1309",2020-05-27 11:47:00,378
"1310",2020-05-27 11:48:00,368
"1311",2020-05-27 11:49:00,366
"1312",2020-05-27 11:50:00,400
"1313",2020-05-27 11:51:00,421
"1314",2020-05-27 11:52:00,385
"1315",2020-05-27 11:53:00,391
"1316",2020-05-27 11:54:00,366
"1317",2020-05-27 11:55:00,377
"1318",2020-05-27 11:56:00,388
"1319",2020-05-27 11:57:00,393
"1320",2020-05-27 11:58:00,367
"1321",2020-05-27 11:59:00,400
"1322",2020-05-27 12:00:00,380
"1323",2020-05-27 12:01:00,396
"1324",2020-05-27 12:02:00,368
"1325",2020-05-27 12:03:00,361
"1326",2020-05-27 12:04:00,363
"1327",2020-05-27 12:05:00,367
"1328",2020-05-27 12:06:00,391
"1329",2020-05-27 12:07:00,398
"1330",2020-05-27 12:08:00,368
"1331",2020-05-27 12:09:00,383
"1332",2020-05-27 12:10:00,330
"1333",2020-05-27 12:11:00,344
"1334",2020-05-27 12:12:00,369
"1335",2020-05-27 12:13:00,405
"1336",2020-05-27 12:14:00,384
"1337",2020-05-27 12:15:00,365
"1338",2020-05-27 12:16:00,362
"1339",2020-05-27 12:17:00,360
"1340",2020-05-27 12:18:00,355
"1341",2020-05-27 12:19:00,392
"1342",2020-05-27 12:20:00,410
"1343",2020-05-27 12:21:00,394
"1344",2020-05-27 12:22:00,363
"1345",2020-05-27 12:23:00,348
"1346",2020-05-27 12:24:00,383
"1347",2020-05-27 12:25:00,379
"1348",2020-05-27 12:26:00,378
"1349",2020-05-27 12:27:00,393
"1350",2020-05-27 12:28:00,379
"1351",2020-05-27 12:29:00,389
"1352",2020-05-27 12:30:00,391
"1353",2020-05-27 12:31:00,391
"1354",2020-05-27 12:32:00,370
"1355",2020-05-27 12:33:00,396
"1356",2020-05-27 12:34:00,395
"1357",2020-05-27 12:35:00,394
"1358",2020-05-27 12:36:00,393
"1359",2020-05-27 12:37:00,350
"1360",2020-05-27 12:38:00,347
"1361",2020-05-27 12:39:00,368
"1362",2020-05-27 12:40:00,332
"1363",2020-05-27 12:41:00,365
"1364",2020-05-27 12:42:00,353
"1365",2020-05-27 12:43:00,323
"1366",2020-05-27 12:44:00,366
"1367",2020-05-27 12:45:00,379
"1368",2020-05-27 12:46:00,376
"1369",2020-05-27 12:47:00,367
"1370",2020-05-27 12:48:00,353
"1371",2020-05-27 12:49:00,362
"1372",2020-05-27 12:50:00,350
"1373",2020-05-27 12:51:00,399
"1374",2020-05-27 12:52:00,372
"1375",2020-05-27 12:53:00,369
"1376",2020-05-27 12:54:00,363
"1377",2020-05-27 12:55:00,378
"1378",2020-05-27 12:56:00,352
"1379",2020-05-27 12:57:00,374
"1380",2020-05-27 12:58:00,371
"1381",2020-05-27 12:59:00,405
"1382",2020-05-27 13:00:00,457
"1383",2020-05-27 13:01:00,390
"1384",2020-05-27 13:02:00,386
"1385",2020-05-27 13:03:00,391
"1386",2020-05-27 13:04:00,348
"1387",2020-05-27 13:05:00,380
"1388",2020-05-27 13:06:00,375
"1389",2020-05-27 13:07:00,385
"1390",2020-05-27 13:08:00,369
"1391",2020-05-27 13:09:00,371
"1392",2020-05-27 13:10:00,365
"1393",2020-05-27 13:11:00,372
"1394",2020-05-27 13:12:00,349
"1395",2020-05-27 13:13:00,383
"1396",2020-05-27 13:14:00,402
"1397",2020-05-27 13:15:00,427
"1398",2020-05-27 13:16:00,403
"1399",2020-05-27 13:17:00,294
"1400",2020-05-27 13:18:00,339
"1401",2020-05-27 13:19:00,360
"1402",2020-05-27 13:20:00,369
"1403",2020-05-27 13:21:00,327
"1404",2020-05-27 13:22:00,340
"1405",2020-05-27 13:23:00,347
"1406",2020-05-27 13:24:00,356
"1407",2020-05-27 13:25:00,379
"1408",2020-05-27 13:26:00,372
"1409",2020-05-27 13:27:00,377
"1410",2020-05-27 13:28:00,334
"1411",2020-05-27 13:29:00,397
"1412",2020-05-27 13:30:00,391
"1413",2020-05-27 13:31:00,360
"1414",2020-05-27 13:32:00,192
"1415",2020-05-27 13:42:00,179
"1416",2020-05-27 13:43:00,382
"1417",2020-05-27 13:44:00,381
"1418",2020-05-27 13:45:00,399
"1419",2020-05-27 13:46:00,409
"1420",2020-05-27 13:47:00,344
"1421",2020-05-27 13:48:00,351
"1422",2020-05-27 13:49:00,368
"1423",2020-05-27 13:50:00,381
"1424",2020-05-27 13:51:00,388
"1425",2020-05-27 13:52:00,391
"1426",2020-05-27 13:53:00,372
"1427",2020-05-27 13:54:00,345
"1428",2020-05-27 13:55:00,360
"1429",2020-05-27 13:56:00,333
"1430",2020-05-27 13:57:00,355
"1431",2020-05-27 13:58:00,256
"1432",2020-05-27 14:07:00,45
"1433",2020-05-27 14:08:00,352
"1434",2020-05-27 14:09:00,365
"1435",2020-05-27 14:10:00,381
"1436",2020-05-27 14:11:00,356
"1437",2020-05-27 14:12:00,386
"1438",2020-05-27 14:13:00,402
"1439",2020-05-27 14:14:00,380
"1440",2020-05-27 14:15:00,374
"1441",2020-05-27 14:16:00,332
"1442",2020-05-27 14:17:00,379
"1443",2020-05-27 14:18:00,356
"1444",2020-05-27 14:19:00,378
"1445",2020-05-27 14:20:00,379
"1446",2020-05-27 14:21:00,362
"1447",2020-05-27 14:22:00,356
"1448",2020-05-27 14:23:00,357
"1449",2020-05-27 14:24:00,372
"1450",2020-05-27 14:25:00,395
"1451",2020-05-27 14:26:00,366
"1452",2020-05-27 14:27:00,347
"1453",2020-05-27 14:28:00,386
"1454",2020-05-27 14:29:00,333
"1455",2020-05-27 14:30:00,390
"1456",2020-05-27 14:31:00,363
"1457",2020-05-27 14:32:00,348
"1458",2020-05-27 14:33:00,381
"1459",2020-05-27 14:34:00,340
"1460",2020-05-27 14:35:00,269
"1461",2020-05-27 14:46:00,217
"1462",2020-05-27 14:47:00,397
"1463",2020-05-27 14:48:00,332
"1464",2020-05-27 14:49:00,332
"1465",2020-05-27 14:50:00,345
"1466",2020-05-27 14:51:00,367
"1467",2020-05-27 14:52:00,374
"1468",2020-05-27 14:53:00,358
"1469",2020-05-27 14:54:00,356
"1470",2020-05-27 14:55:00,392
"1471",2020-05-27 14:56:00,356
"1472",2020-05-27 14:57:00,353
"1473",2020-05-27 14:58:00,380
"1474",2020-05-27 14:59:00,354
"1475",2020-05-27 15:00:00,385
"1476",2020-05-27 15:01:00,357
"1477",2020-05-27 15:02:00,367
"1478",2020-05-27 15:03:00,140
"1479",2020-05-27 15:08:00,101
"1480",2020-05-27 15:09:00,353
"1481",2020-05-27 15:10:00,350
"1482",2020-05-27 15:11:00,340
"1483",2020-05-27 15:12:00,359
"1484",2020-05-27 15:13:00,385
"1485",2020-05-27 15:14:00,390
"1486",2020-05-27 15:15:00,404
"1487",2020-05-27 15:16:00,357
"1488",2020-05-27 15:17:00,346
"1489",2020-05-27 15:18:00,343
"1490",2020-05-27 15:19:00,310
"1491",2020-05-27 15:20:00,319
"1492",2020-05-27 15:21:00,326
"1493",2020-05-27 15:22:00,360
"1494",2020-05-27 15:23:00,365
"1495",2020-05-27 15:24:00,343
"1496",2020-05-27 15:25:00,338
"1497",2020-05-27 15:26:00,295
"1498",2020-05-27 15:27:00,152
"1499",2020-05-27 15:37:00,219
"1500",2020-05-27 15:38:00,364
"1501",2020-05-27 15:39:00,342
"1502",2020-05-27 15:40:00,368
"1503",2020-05-27 15:41:00,372
"1504",2020-05-27 15:42:00,347
"1505",2020-05-27 15:43:00,374
"1506",2020-05-27 15:44:00,375
"1507",2020-05-27 15:45:00,377
"1508",2020-05-27 15:46:00,385
"1509",2020-05-27 15:47:00,362
"1510",2020-05-27 15:48:00,388
"1511",2020-05-27 15:49:00,323
"1512",2020-05-27 16:06:00,212
"1513",2020-05-27 16:07:00,436
"1514",2020-05-27 16:08:00,407
"1515",2020-05-27 16:09:00,412
"1516",2020-05-27 16:10:00,391
"1517",2020-05-27 16:11:00,388
"1518",2020-05-27 16:12:00,357
"1519",2020-05-27 16:13:00,384
"1520",2020-05-27 16:14:00,365
"1521",2020-05-27 16:15:00,369
"1522",2020-05-27 16:16:00,397
"1523",2020-05-27 16:17:00,380
"1524",2020-05-27 16:18:00,321
